continent,country,OSMID,name,center_lat,center_lon,north,south,east,west
North_America,us,351016764,Anderson University,40.11350248,-85.66313587,40.1198326,40.1079721,-85.6556167,-85.669639
North_America,us,35154092,"University of California, Irvine",33.6441727,-117.841851,33.654776,33.6315566,-117.8219358,-117.8595297
North_America,us,351555821,Clarion University,41.20994865,-79.37813428,41.2143284,41.2053856,-79.3738397,-79.3814994
North_America,us,35264486,University of Cincinnati Medical Campus,39.13786521,-84.50543131,39.1412084,39.1354279,-84.5013592,-84.5094678
North_America,us,35287215,Murray H. Goodman Campus,40.58554611,-75.35533173,40.593071,40.5785865,-75.3477513,-75.3683899
North_America,us,352883445,Southern New Hampshire University,43.04055686,-71.44961739,43.0448196,43.0309037,-71.4398176,-71.4596783
North_America,us,353098471,Kent State University Ashtabula Campus,41.88893052,-80.83170841,41.8915148,41.8854092,-80.8289942,-80.8347722
North_America,us,353878961,University of Rochester Medical Center Campus,43.12397813,-77.62670066,43.1249152,43.1214322,-77.6203432,-77.6300975
North_America,us,354118112,New England Institute of Technology,41.66020595,-71.50086646,41.6628345,41.6544854,-71.4976051,-71.5065068
North_America,us,354142615,Ohio Northern University,40.7665349,-83.83021449,40.7694023,40.7619808,-83.8232123,-83.8439187
North_America,us,35427457,UNH Systems Offices Christmas Tree Farm,43.15101633,-71.01153074,43.1521969,43.1496898,-71.008656,-71.0141232
North_America,us,35427458,University of New Hampshire,43.14056285,-70.9588238,43.1443707,43.1359001,-70.9466094,-70.9682776
North_America,us,35427469,Kingman Farm,43.17385395,-70.93266492,43.1789314,43.1668929,-70.9243041,-70.9473069
North_America,us,35427473,,43.15663431,-70.93894536,43.1584544,43.155601,-70.9352211,-70.9405926
North_America,us,354410229,"University of Nevada, Reno",39.54331936,-119.815414,39.5520925,39.5363035,-119.8110386,-119.8214803
North_America,us,354415901,St. Peter's University,40.72761748,-74.07172634,40.7293442,40.7259498,-74.068951,-74.0753094
North_America,us,354417287,,40.7258911,-74.06850632,40.7261755,40.7255762,-74.0681854,-74.0688125
North_America,us,354961405,University of Texas Health Science Center Texas Research Park Campus,29.41552435,-98.79903418,29.4164196,29.4142556,-98.797404,-98.8001288
North_America,us,355392169,Bemidji State University,47.48490007,-94.87514217,47.4908341,47.4791629,-94.8710301,-94.8797189
North_America,us,355819601,Texas Tech University Health Sciences Center - TTUHSC El Paso,31.77242193,-106.4298476,31.7735148,31.7698668,-106.4290698,-106.4316829
North_America,us,356323328,Outagamie County University of Wisconsin-Extension,44.2741163,-88.45750904,44.2750011,44.273324,-88.456322,-88.4605856
North_America,us,356362258,Rockhurst University,39.03112575,-94.57168586,39.034397,39.0271898,-94.5677368,-94.5737571
North_America,us,358681071,University of Mary Washington - Dahlgren Campus,38.34904684,-77.0608351,38.3517548,38.3469584,-77.0584004,-77.0624851
North_America,us,359697230,Washington State University Vancouver,45.72939546,-122.6296816,45.7383518,45.7236943,-122.6205553,-122.6408722
North_America,us,360212501,Centennial Village,38.93706979,-76.9989419,38.9378949,38.9362191,-76.9978008,-76.9997548
North_America,us,361065421,Embry-Riddle Aeronautical University,29.19042985,-81.05112067,29.197237,29.1859433,-81.0430512,-81.0567399
North_America,us,361219209,Bethune-Cookman University,29.20713774,-81.03291782,29.2085367,29.2061823,-81.0317919,-81.0340682
North_America,us,361219215,Bethune-Cookman University,29.20591739,-81.0314321,29.2068137,29.2052909,-81.0303018,-81.0322826
North_America,us,361322898,Bethune-Cookman University,29.21202225,-81.03121024,29.2160412,29.2074941,-81.028619,-81.034251
North_America,us,362335567,,37.05996892,-76.49023343,37.0617522,37.0583254,-76.4880469,-76.4926549
North_America,us,362335569,,37.06243588,-76.50069202,37.0639508,37.0616767,-76.499111,-76.5023618
North_America,us,362335570,,37.06812933,-76.49378479,37.0691323,37.0671848,-76.4928815,-76.4949495
North_America,us,362490160,,43.06376941,-77.69815569,43.0641149,43.0635769,-77.6976648,-77.698864
North_America,us,362523560,Colorado Christian University - Lakewood Center,39.71282436,-105.0960821,39.7147756,39.7111603,-105.0922168,-105.0980928
North_America,us,362647160,,39.94849242,-75.12239885,39.9505767,39.9461139,-75.1188201,-75.1263945
North_America,us,362698908,Eastern Arizona College,32.84152749,-109.7616969,32.8490336,32.8361184,-109.760792,-109.7630015
North_America,us,364424731,State University of New York College at Cortland,42.59326054,-76.19541975,42.6007147,42.5847846,-76.1859829,-76.2117857
North_America,us,364426488,State University of New York Delhi,42.27195468,-74.92451881,42.2764166,42.2649347,-74.9216254,-74.9282182
North_America,us,364579918,SUNY Downstate Campus,40.65453747,-73.94499675,40.65575,40.6528849,-73.9433128,-73.9470556
North_America,us,364580828,SUNY Maritime College,40.80602413,-73.79177435,40.8074247,40.8041722,-73.7901792,-73.7935399
North_America,us,364693883,La Roche University,40.5686879,-80.01395674,40.5697904,40.5671667,-80.0110336,-80.0165187
North_America,us,365432393,International House Complex,40.57569314,-105.1023515,40.5765388,40.5746788,-105.1007829,-105.1043784
North_America,us,366244724,Peru State College,40.47494357,-95.73182813,40.4777455,40.469628,-95.7268227,-95.7380089
North_America,us,366436249,Alfred State University,42.25623069,-77.79600045,42.2589034,42.2532256,-77.7899173,-77.8048572
North_America,us,366439218,Manhattanville College,41.03245849,-73.71756765,41.036647,41.0277121,-73.7123589,-73.7199764
North_America,us,368834286,Mizzou North,38.96747301,-92.33956291,38.9690344,38.9652025,-92.3384813,-92.3432561
North_America,us,368855439,Mississippi University for Women,33.49071307,-88.41845334,33.4959113,33.4862199,-88.4144397,-88.4237
North_America,us,370270128,"University at Albany, The State University of New York",42.68383613,-73.82683879,42.6929267,42.6758289,-73.8152271,-73.8367238
North_America,us,370270129,"Colleges of Nanoscale Science and Engineering, State University of New York Polytechnic Institute",42.69120138,-73.8339606,42.6937049,42.6891564,-73.8308221,-73.8386572
North_America,us,37093980,Harvard University,42.36538368,-71.11531912,42.367259,42.3632378,-71.1135706,-71.1159787
North_America,us,372084488,Vaughn College of Aeronautics and Technology,40.76812719,-73.88184654,40.7692805,40.7672696,-73.880058,-73.8837278
North_America,us,372141767,University of Wisconsin-Milwaukee at Waukesha,43.0270422,-88.26772051,43.0320061,43.0235945,-88.2658953,-88.2709593
North_America,us,372220271,Southern Illinois University at Carbondale,37.7146637,-89.21224915,37.721143,37.7001895,-89.2076938,-89.2147812
North_America,us,372221150,Southern Illinois University at Carbondale,37.71082949,-89.2264657,37.719678,37.6971247,-89.2129612,-89.2422831
North_America,us,372221341,Southern Illinois University at Carbondale,37.72250225,-89.21512188,37.7230272,37.721979,-89.2147526,-89.2154999
North_America,us,372704748,Lakeland University,43.83991216,-87.88780046,43.844963,43.8362656,-87.8811024,-87.8973374
North_America,us,373026010,Southern Nazarene University,35.51366111,-97.62841056,35.5162694,35.5114255,-97.6253672,-97.630865
North_America,us,37326407,Radcliffe Institute at Harvard University,42.37536701,-71.12251903,42.3764593,42.374481,-71.1208358,-71.1247137
North_America,us,37329478,Harvard University,42.38184076,-71.12635813,42.3838746,42.3801997,-71.1225207,-71.1296268
North_America,us,37329586,Harvard University,42.37980374,-71.12714564,42.3801943,42.3794715,-71.1263339,-71.1276213
North_America,us,374980660,,34.30796186,-118.4127351,34.309391,34.3059406,-118.4116185,-118.4143343
North_America,us,375969742,Avila University,38.91235,-94.59092569,38.9147638,38.9099791,-94.5890757,-94.5937116
North_America,us,376167113,University of Tennessee,35.95034891,-83.93548973,35.9603217,35.9426805,-83.9216141,-83.9440913
North_America,us,37684708,Seton Hall University,40.74297396,-74.24623771,40.7458131,40.7393275,-74.2417673,-74.2505536
North_America,us,376923702,Bowling Green State University Firelands,41.39905221,-82.59501854,41.4026198,41.3960965,-82.5910443,-82.5990364
North_America,us,377085097,Wayne State College,42.2416524,-97.0138844,42.246396,42.2391658,-97.0082155,-97.0185421
North_America,us,377683884,Virginia Wesleyan University,36.86835277,-76.18738603,36.8738328,36.861975,-76.1806811,-76.1948834
North_America,us,378584507,Davenport University - W.A. Lettinga Main Campus,42.84928424,-85.53140278,42.852547,42.846128,-85.5276934,-85.5348719
North_America,us,37912470,Bob Jones University,34.87342987,-82.36304469,34.8781192,34.8661732,-82.3587229,-82.3725751
North_America,us,37943571,Trinity College,41.74616462,-72.69142762,41.7522549,41.742572,-72.6872288,-72.6932174
North_America,us,379866024,Colorado State University - Foothills Campus,40.58314599,-105.1502877,40.5902229,40.5738627,-105.133913,-105.1577285
North_America,us,381275402,"Queens College, City University of New York",40.73662296,-73.81984143,40.7393581,40.7339002,-73.8139864,-73.8249726
North_America,us,381539599,Queensborough Community College - City University of New York,40.75614367,-73.75774967,40.7575284,40.7534157,-73.7538573,-73.7603847
North_America,us,381589112,Cheda Ranch,35.3208528,-120.68408,35.3277373,35.3081842,-120.6758086,-120.6929197
North_America,us,381614725,Chorro Creek Ranch,35.33324533,-120.7573892,35.3441307,35.3235217,-120.7439603,-120.773414
North_America,us,381614735,Escuela Ranch,35.35492811,-120.7284602,35.3671534,35.3437586,-120.7056856,-120.7581478
North_America,us,38259427,Randolph Macon College,37.76270902,-77.47846915,37.7666934,37.7587749,-77.4745342,-77.4843675
North_America,us,38269376,Santa Ynez Apartments,34.41846452,-119.8622002,34.4202804,34.4175735,-119.8599607,-119.8642378
North_America,us,38273588,Evergreen Valley College,37.30084008,-121.765313,37.3043813,37.2979003,-121.7588091,-121.7700391
North_America,us,38286830,Penn State Harrisburg,40.20235749,-76.74615658,40.2093776,40.1967208,-76.7373766,-76.7563937
North_America,us,38333363,Sacred Heart University,41.22267702,-73.24209013,41.2269346,41.2182999,-73.2375617,-73.2492005
North_America,us,38476794,Southern University New Orleans,30.02552737,-90.0448941,30.0278905,30.0231346,-90.0435347,-90.0465656
North_America,us,38476800,University of New Orleans East Campus,30.02984234,-90.04750878,30.0340604,30.026519,-90.0460479,-90.0525109
North_America,us,38499519,University of New Orleans,30.03109656,-90.06480005,30.0331884,30.023635,-90.0577145,-90.0734386
North_America,us,38501878,Louisiana State University,30.41163587,-91.18031395,30.4217411,30.3903166,-91.1658622,-91.2063604
North_America,us,38501881,Southern University and A&M College,30.52405576,-91.19641582,30.5328229,30.5191391,-91.1821002,-91.2072004
North_America,us,385510700,Alabama A&M University Campus,34.78404296,-86.56967657,34.7892294,34.778934,-86.5587843,-86.5818996
North_America,us,386828051,Ohio University,39.32662508,-82.0998727,39.329527,39.317884,-82.0887272,-82.1124513
North_America,us,386835483,West Virginia State University,38.37942235,-81.76680406,38.3846219,38.3744368,-81.762855,-81.7734551
North_America,us,386836513,Ohio State University Marion,40.57696766,-83.08827581,40.5809349,40.5738128,-83.0832504,-83.093078
North_America,us,38803260,Nicholls State University,29.79474807,-90.80126963,29.7964715,29.7843061,-90.7987008,-90.8078925
North_America,us,38803261,Southeastern Louisiana University,30.51912709,-90.47131163,30.5266148,30.5090486,-90.4644411,-90.4782711
North_America,us,388167705,Delaware Valley University,40.29413681,-75.16127602,40.3001743,40.2871909,-75.1478534,-75.1712603
North_America,us,38820206,University of Mary Washington,38.30162144,-77.47562491,38.3096199,38.2919771,-77.4696636,-77.4817102
North_America,us,38839105,Fordham University,40.86025762,-73.88491647,40.8654749,40.8579206,-73.8807959,-73.890447
North_America,us,388798527,Concordia University,45.57077199,-122.5439357,45.5718521,45.5702888,-122.5425949,-122.5445045
North_America,us,38882098,Evergreen Community College District,37.30206671,-121.7723897,37.3030478,37.3009931,-121.770483,-121.7741357
North_America,us,389609211,Bluffton University,40.89532459,-83.89755457,40.900374,40.8927922,-83.8939554,-83.9048503
North_America,us,389810870,Trinity International University,42.19543701,-87.88005974,42.2000267,42.1905087,-87.8765131,-87.8844763
North_America,us,390881906,"Troy University, Dothan Campus",31.28408449,-85.47016864,31.288306,31.2787318,-85.4674314,-85.4727237
North_America,us,391232001,Naropa University,40.01388462,-105.2669925,40.014518,40.0135217,-105.2663112,-105.2676094
North_America,us,391318622,Lourdes University,41.71132947,-83.70649155,41.714028,41.7081573,-83.7030771,-83.7098363
North_America,us,391863266,Franciscan University of Steubenville,40.37719963,-80.62251592,40.3817897,40.3740498,-80.6161496,-80.6272754
North_America,us,392003756,University of Oklahoma,35.1975872,-97.44280401,35.212942,35.1794201,-97.431052,-97.4539168
North_America,us,392029324,Concord University,37.42524025,-81.0066741,37.4291313,37.4226883,-81.0016336,-81.0112912
North_America,us,39243740,Barnard College,40.80930148,-73.96368192,40.8108083,40.8082153,-73.9623532,-73.964705
North_America,us,392704545,University of Rio Grande,38.87977714,-82.37727516,38.8839488,38.8729071,-82.3712964,-82.380864
North_America,us,39394244,St. Catherine University,44.92498847,-93.18133145,44.9269617,44.9225158,-93.1773393,-93.1872387
North_America,us,39394541,University of St. Thomas,44.94171953,-93.19147975,44.946141,44.9380206,-93.1868867,-93.19787
North_America,us,39415821,Knowles,44.66258155,-74.9713556,44.6628361,44.6623321,-74.9708796,-74.9718363
North_America,us,39415824,Knowles North,44.66322191,-74.97180083,44.6635368,44.6628829,-74.9710145,-74.9728132
North_America,us,395019445,University of Mount Union,40.9048601,-81.11102628,40.9066672,40.9017948,-81.1059612,-81.1154187
North_America,us,395822974,Manchester University,41.0114904,-85.75915472,41.015948,41.0076693,-85.7552663,-85.7651004
North_America,us,396031311,OU Traditions Square West,35.19025258,-97.45181627,35.192265,35.1895362,-97.4502748,-97.4539168
North_America,us,39659501,Concordia University Wisconsin,43.25245164,-87.91384044,43.2578095,43.2467827,-87.9101764,-87.9189256
North_America,us,39662663,Hamline University,44.9674379,-93.16421384,44.9688077,44.9641026,-93.1607689,-93.1668874
North_America,us,396668185,South Carolina State University,33.4980128,-80.85058807,33.504204,33.4935577,-80.8420823,-80.8554473
North_America,us,396671568,Bellevue University,41.15181095,-95.92009627,41.1563036,41.1486151,-95.9157578,-95.9253564
North_America,us,396800561,University of Kansas Edwards Campus,38.89991123,-94.72685396,38.9016768,38.8983474,-94.7238842,-94.7298145
North_America,us,396807893,American Public University,39.2982148,-77.86360778,39.2990155,39.2973984,-77.8622621,-77.8648965
North_America,us,396815692,Penn State Hazleton,40.98348224,-76.0296675,40.9894561,40.9814614,-76.0238448,-76.0340882
